oracle_id,name,mana_cost,cmc,type_line,oracle_text,colors,color_identity,legalities_commander,legalities_standard,legalities_modern,scryfall_id
68227969-39cf-42cf-b3b8-cf8a04647d7e,Switcheroo,{4}{U},5.0,Sorcery,Exchange control of two target creatures.,U,U,legal,not_legal,legal,9d3d062c-5853-44f9-b951-a264e9e0d72d
abaddcce-9039-4b4e-baf8-fdab304b5c52,Sword of Hours,{2},2.0,Artifact — Equipment,"Whenever equipped creature attacks, put a +1/+1 counter on it.
Whenever equipped creature deals combat damage, roll a d12. If the result is greater than the damage dealt or the result is 12, double the number of +1/+1 counters on that creature.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",,,legal,not_legal,not_legal,eaedf482-9f2c-497a-bf1c-bebb4168c52f
d79cbc61-6c15-48ea-bbba-3cffb819ccba,Sword of the Animist,{2},2.0,Legendary Artifact — Equipment,"Equipped creature gets +1/+1.
Whenever equipped creature attacks, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle.
Equip {2}",,,legal,not_legal,legal,3bfa6b8c-6e4b-42fa-9f6c-40c95e162b9a
e366afb3-c447-4bde-b358-41c8568142d5,Sword of Vengeance,{3},3.0,Artifact — Equipment,"Equipped creature gets +2/+0 and has first strike, vigilance, trample, and haste.
Equip {3}",,,legal,legal,legal,4e094012-27d8-4d71-94c5-d8b20609621c
b1544f21-7e98-461b-aed5-e748b0168c52,Swords to Plowshares,{W},1.0,Instant,Exile target creature. Its controller gains life equal to its power.,W,W,legal,not_legal,not_legal,be45567a-ca1d-4e3a-a630-ddf4fbd97bc6
d1a9fd14-fecb-4d2a-983c-70143238275b,Sworn Companions,{2}{W},3.0,Sorcery,Create two 1/1 white Soldier creature tokens with lifelink.,W,W,legal,not_legal,legal,2ccfa5c1-69f9-4351-aba3-883fe92c9b98
7fe5baab-b182-4cd9-bea5-912ce9b1464a,Sygg's Command,{1}{W}{U},3.0,Kindred Sorcery — Merfolk,"Choose two —
• Create a token that's a copy of target Merfolk you control.
• Creatures target player controls gain lifelink until end of turn.
• Target player draws a card.
• Tap target creature. Put a stun counter on it.",UW,UW,legal,legal,legal,a2cb17e2-982e-4914-ab09-6edcf2546509
beaf7a85-426a-4a33-80c8-33ad01614ad3,Sylvan Advocate,{1}{G},2.0,Creature — Elf Druid Ally,"Vigilance
As long as you control six or more lands, this creature and land creatures you control get +2/+2.",G,G,legal,not_legal,legal,46475e1b-f49f-4880-accd-1a5e4b119198
67a494dc-deac-43ee-9e47-20fae9788a9f,Sylvan Brushstrider,{2}{G},3.0,Creature — Beast,"When this creature enters, you gain 2 life.",G,G,legal,not_legal,legal,8bc288a3-ea56-450a-96fd-c2123121f663
c8187c8d-23fa-436f-9efa-ea4cb80cdc08,Sylvan Might,{1}{G},2.0,Instant,"Target creature gets +2/+2 and gains trample until end of turn.
Flashback {2}{G}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",G,G,legal,not_legal,not_legal,b421e954-0fb4-4e64-b83c-0e81d7397fb4
8696eae4-3dc9-4572-aab9-aa4f7e8f53af,Syphon Fuel,{4}{B},5.0,Instant,Target creature gets -6/-6 until end of turn. You gain 2 life.,B,B,legal,legal,legal,4af17ae0-1035-4cb2-8974-98b377bfaa48
e4cf3710-8600-4f95-abb2-faefdc25693d,"Taigam, Ojutai Master",{2}{W}{U},4.0,Legendary Creature — Human Monk,"Instant, sorcery, and Dragon spells you control can't be countered.
Whenever you cast an instant or sorcery spell from your hand, if Taigam attacked this turn, that spell gains rebound. (Exile the spell as it resolves. At the beginning of your next upkeep, you may cast that card from exile without paying its mana cost.)",UW,UW,legal,not_legal,not_legal,b47e2781-544f-442c-98d0-43b9d91bab03
69c51904-f758-4853-a86c-317c04462ea2,Tail Slash,{2}{R},3.0,Instant,Target creature you control deals damage equal to its power to target creature you don't control.,R,R,legal,not_legal,legal,91a59f12-8d1b-4378-abb8-e266d9b6cdba
b2bae7fc-0668-4b34-9cd6-0d80aea52275,Tainted Peak,,0.0,Land,"{T}: Add {C}.
{T}: Add {B} or {R}. Activate only if you control a Swamp.",,BR,legal,not_legal,not_legal,e5dd195d-6f81-4ff8-b950-455ab462ec7d
dcbf8d72-3367-43e1-9a71-e674e0ed52d9,Taj-Nar Swordsmith,{3}{W},4.0,Creature — Cat Soldier,"When this creature enters, you may pay {X}. If you do, search your library for an Equipment card with mana value X or less, put that card onto the battlefield, then shuffle.",W,W,legal,not_legal,legal,4bcbd8bb-997a-4be0-966d-b472c31b4c73
d8c7cd66-d8bf-4a99-add5-1d5651d4e025,Tajuru Pathwarden,{4}{G},5.0,Creature — Elf Warrior Ally,"Vigilance (Attacking doesn't cause this creature to tap.)
Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.)",G,G,legal,legal,legal,b073e75b-b432-41a5-a71e-d169fecf774f
2c5e30c3-0b9f-4d3e-af44-be7fcd34df25,Take Heart,{W},1.0,Instant,Target creature gets +2/+2 until end of turn. You gain 1 life for each attacking creature you control.,W,W,legal,not_legal,legal,b26f10d5-b826-45b0-abed-80d86e1335c9
925b3d1b-98cd-44f5-8aa0-e2b17df2808a,Take Inventory,{1}{U},2.0,Sorcery,"Draw a card, then draw cards equal to the number of cards named Take Inventory in your graveyard.",U,U,legal,not_legal,legal,a3584150-4f09-4c15-b13e-707bd91b3004
c60b8edd-aa3f-48ea-b202-d10599f91d9d,Take Vengeance,{1}{W},2.0,Sorcery,Destroy target tapped creature.,W,W,legal,not_legal,legal,66fbde22-d98d-4f12-b4d8-1bad2a9878b2
31d01633-86f8-4a3f-9c28-f6968e056ba3,Takklemaggot,{2}{B}{B},4.0,Enchantment — Aura,"Enchant creature
At the beginning of the upkeep of enchanted creature's controller, put a -0/-1 counter on that creature.
When enchanted creature dies, that creature's controller chooses a creature that this card could enchant. If the player does, return this card to the battlefield under your control attached to that creature. If they don't, return this card to the battlefield under your control as a non-Aura enchantment. It loses ""enchant creature"" and gains ""At the beginning of that player's upkeep, this enchantment deals 1 damage to that player.""",B,B,legal,not_legal,not_legal,a596069b-864b-48fb-a097-bf5e6cafbcce
08c7a6f5-7e25-4f8d-9e4a-aec7248e45fa,Talara's Battalion,{1}{G},2.0,Creature — Elf Warrior,"Cast this spell only if you've cast another green spell this turn.
Trample",G,G,legal,not_legal,legal,366c5992-e97f-4f15-bea9-8a62675e46a5
1d9aeaaa-66f6-41cb-9bac-162d6fd8662c,Talisman of Indulgence,{2},2.0,Artifact,"{T}: Add {C}.
{T}: Add {B} or {R}. This artifact deals 1 damage to you.",,BR,legal,not_legal,legal,fa6c62c7-8fd4-46f1-a7f4-fc6e74d34b35
ea1eb902-a23c-44ff-9169-19baf71de238,"Talrand, Sky Summoner",{2}{U}{U},4.0,Legendary Creature — Merfolk Wizard,"Whenever you cast an instant or sorcery spell, create a 2/2 blue Drake creature token with flying.",U,U,legal,not_legal,legal,fea27d0c-92b1-4530-8035-519463722f17
096a878e-cff0-430a-90b5-031ecb9bfe1b,"Tam, Mindful First-Year",{1}{G/U},2.0,Legendary Creature — Gorgon Wizard,"Each other creature you control has hexproof from each of its colors.
{T}: Target creature you control becomes all colors until end of turn.",GU,GU,legal,legal,legal,ca89fb7a-5575-4875-80d3-6a05f78ea65e
20591a83-7138-4876-b088-035bd3788be3,Tamiyo's Journal,{5},5.0,Legendary Artifact — Book,"At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.",,,legal,not_legal,legal,b474378c-5fa8-418f-8d76-23e78003ed18
bf8de96b-0a75-4459-a123-dcf95e1b89f2,Tanufel Rimespeaker,{3}{U},4.0,Creature — Elemental Wizard,"Whenever you cast a spell with mana value 4 or greater, draw a card.",U,U,legal,legal,legal,b357022c-7cd5-4e82-a183-7144f5a84102
3621bd8c-c883-462f-ad56-c01deecb2720,Tar Snare,{2}{B},3.0,Instant,Target creature gets -3/-2 until end of turn.,B,B,legal,not_legal,legal,06ee017c-25ae-4668-8cfe-ae3b55e851aa
a232daf3-db54-4711-88b0-e5072c05f58e,Tasigur's Cruelty,{5}{B},6.0,Sorcery,"Delve (Each card you exile from your graveyard while casting this spell pays for {1}.)
Each opponent discards two cards.",B,B,legal,not_legal,legal,169748df-10ac-4db4-ba94-192345c6fad3
066e7379-d439-41cb-a8c9-60964040b110,Tattered Mummy,{1}{B},2.0,Creature — Zombie Jackal,"When this creature dies, each opponent loses 2 life.",B,B,legal,not_legal,legal,7f9a5267-eb90-43bc-bf92-fcfb06821bae
0715e860-3b3b-4331-9718-207973e94fee,"Tatyova, Benthic Druid",{3}{G}{U},5.0,Legendary Creature — Merfolk Druid,"Landfall — Whenever a land you control enters, you gain 1 life and draw a card.",GU,GU,legal,legal,legal,93657aaa-7a0f-49ad-b026-6f79b3bd6768
fd5ee26c-cc54-4dc0-b611-5cda14354a5e,Taurean Mauler,{2}{R},3.0,Creature — Shapeshifter,"Changeling (This card is every creature type.)
Whenever an opponent casts a spell, you may put a +1/+1 counter on this creature.",R,R,legal,legal,legal,ed75b280-c7c5-404f-bbad-c19dff3e6975
81674138-08d0-4126-9e6d-27f6e7dd2403,Tavern Swindler,{1}{B},2.0,Creature — Human Rogue,"{T}, Pay 3 life: Flip a coin. If you win the flip, you gain 6 life.",B,B,legal,not_legal,legal,89b2fd2b-99b5-4262-a70a-93fd58699fb7
0e5e46e3-f9af-47cc-a740-bf808d5cb4b1,Tectonic Giant,{2}{R}{R},4.0,Creature — Elemental Giant,"Whenever this creature attacks or becomes the target of a spell an opponent controls, choose one —
• This creature deals 3 damage to each opponent.
• Exile the top two cards of your library. Choose one of them. Until the end of your next turn, you may play that card.",R,R,legal,not_legal,legal,8eb94800-1d87-4140-91cb-ba9ca49572ad
f5479d4f-bc4b-4452-a944-41be623f8367,Teferi's Time Twist,{1}{U},2.0,Instant,"Exile target permanent you control. Return that card to the battlefield under its owner's control at the beginning of the next end step. If it enters as a creature, it enters with an additional +1/+1 counter on it.",U,U,legal,not_legal,legal,c878bdc0-d697-4a2f-bba5-758b27f4247a
7e26f0b7-20e6-46d5-8130-d98c14d6aa29,Temple of Mystery,,0.0,Land,"This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {G} or {U}.",,GU,legal,legal,legal,0c284acd-4407-42ad-9f4c-359041223609
cfdd5dc6-593e-495a-8cfe-3a56b3c4c7df,Temple of the False God,,0.0,Land,{T}: Add {C}{C}. Activate only if you control five or more lands.,,,legal,not_legal,not_legal,d531d19e-0bed-46c8-9eb3-9ad59362b86c
2fdc0d17-b683-4263-949e-4f74ec76badf,Temur Battle Rage,{1}{R},2.0,Instant,"Target creature gains double strike until end of turn.
Ferocious — That creature also gains trample until end of turn if you control a creature with power 4 or greater.",R,R,legal,not_legal,legal,8a1dd786-f4e3-4951-b87b-82442edec016
590c2455-90f7-4ff6-a6cf-5d0d25575cda,Temur Runemark,{2}{G},3.0,Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2.
Enchanted creature has trample as long as you control a blue or red permanent.",G,G,legal,not_legal,legal,ddd76874-842e-4f4c-b18e-0e441dae59d7
8bf8e846-9d10-4dbc-a379-df37bb9fb6d4,Temur Sabertooth,{2}{G}{G},4.0,Creature — Cat,"{1}{G}: You may return another creature you control to its owner's hand. If you do, this creature gains indestructible until end of turn.",G,G,legal,not_legal,legal,2bf59e8d-0746-440d-878f-d6f6f74610d8
91363d71-eef0-48e8-9a68-8f363ff2790e,Tend the Sprigs,{2}{G},3.0,Sorcery,"Search your library for a basic land card, put it onto the battlefield tapped, then shuffle. Then if you control seven or more lands and/or Treefolk, create a 3/4 green Treefolk creature token with reach. (It can block creatures with flying.)",G,G,legal,legal,legal,388f6d9d-bb9a-4a3d-93c5-701db194863c
d41f0357-f1d6-45cc-b8ea-4efa41da1448,"Teneb, the Harvester",{3}{W}{B}{G},6.0,Legendary Creature — Dragon,"Flying
Whenever Teneb deals combat damage to a player, you may pay {2}{B}. If you do, put target creature card from a graveyard onto the battlefield under your control.",BGW,BGW,legal,not_legal,legal,8caa7115-1b26-4615-842f-671b24dc96d8
6257c2fd-005f-41e3-8a72-af76df1eb134,Terminate,{B}{R},2.0,Instant,Destroy target creature. It can't be regenerated.,BR,BR,legal,not_legal,legal,4c942af8-e5c1-47e0-a662-d9ef531f0dad
1bd3e453-aa21-4ee6-95c2-d6d920ee8e7a,Terramorphic Expanse,,0.0,Land,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,,legal,legal,legal,08ac4e43-4e16-46a2-96f5-58d5550984c4
f772e767-a931-4891-94eb-d92a8ca7f8c1,Territorial Baloth,{4}{G},5.0,Creature — Beast,"Landfall — Whenever a land you control enters, this creature gets +2/+2 until end of turn.",G,G,legal,not_legal,legal,0c3d4afc-5bb7-4159-9a11-f9c989dd9043
848fc2b8-7208-4415-8be1-add84c780f6e,Territorial Boar,{1}{G},2.0,Creature — Boar,"Whenever a creature you control with power 4 or greater enters, this creature gets +1/+1 and gains vigilance until end of turn.",G,G,legal,not_legal,legal,5e9ddae7-7e7c-46c7-ad7d-9a686c256b9d
1c772df4-bd88-4f7e-853c-5dd06f4cf70e,Territorial Hellkite,{2}{R}{R},4.0,Creature — Dragon,"Flying, haste
At the beginning of combat on your turn, choose an opponent at random that this creature didn't attack during your last combat. This creature attacks that player this combat if able. If you can't choose an opponent this way, tap this creature.",R,R,legal,not_legal,not_legal,3c44e5c2-fddb-47cb-825f-c57b49f181ba
8161248c-16a3-47db-a3ae-cdfd878d49e0,Terror of Mount Velus,{5}{R}{R},7.0,Creature — Dragon,"Flying
Double strike (This creature deals both first-strike and regular combat damage.)
When this creature enters, creatures you control gain double strike until end of turn.",R,R,legal,legal,legal,7bed9dbb-6a1d-411f-9139-3dc20258020a
75a20db5-5ce8-4e5d-a815-e69bc3dd8d4c,Terror of the Fairgrounds,{3}{R},4.0,Creature — Gremlin,,R,R,legal,not_legal,legal,04623df9-8fa9-44cc-b528-c2c484626d1f
0dfbee5a-0dc6-4f5b-abbd-9d8601de7107,Terrus Wurm,{6}{B},7.0,Creature — Zombie Wurm,"Scavenge {6}{B} ({6}{B}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)",B,B,legal,not_legal,legal,1998135c-7b7f-402b-a8a5-4f4af131b1bc
f1305d49-e543-49e9-9b36-e56f93f63bc3,Teyo's Lightshield,{2}{W},3.0,Creature — Illusion,"When this creature enters, put a +1/+1 counter on target creature you control.",W,W,legal,not_legal,legal,dfffe235-98b1-43db-9461-1b2da5f0690e
cda93cf5-da51-4117-b461-f4448aa2d16c,"Teyo, the Shieldmage",{2}{W},3.0,Legendary Planeswalker — Teyo,"You have hexproof. (You can't be the target of spells or abilities your opponents control.)
−2: Create a 0/3 white Wall creature token with defender.",W,W,legal,not_legal,legal,a974571c-d8d5-4860-9077-2023e5f32a24
a660e7a0-0750-475d-a4bd-de5b37d53e97,Tezzeret's Betrayal,{3}{U}{B},5.0,Sorcery,"Destroy target creature. You may search your library and/or graveyard for a card named Tezzeret, Master of Metal, reveal it, and put it into your hand. If you search your library this way, shuffle.",BU,BU,legal,not_legal,legal,9d71efa6-5de8-476f-86ce-0790956e574f
dd886509-7455-4c8f-976f-0f5fafcb97be,Tezzeret's Simulacrum,{3},3.0,Artifact Creature — Golem,"{T}: Target opponent loses 1 life. If you control a Tezzeret planeswalker, that player loses 3 life instead.",,,legal,not_legal,legal,7eacfeec-a341-45bc-bf95-e3df0094505a
c6f2c767-3c8e-4113-b271-ea7c19583e6c,Tezzeret's Touch,{1}{U}{B},3.0,Enchantment — Aura,"Enchant artifact
Enchanted artifact is a creature with base power and toughness 5/5 in addition to its other types.
When enchanted artifact is put into a graveyard, return that card to its owner's hand.",BU,BU,legal,not_legal,legal,3c2e917f-734e-4b8b-abc6-ea33c0fc722e
91508175-fa1d-4c51-99d4-036a2de6abb0,Thalia's Lieutenant,{1}{W},2.0,Creature — Human Soldier,"When this creature enters, put a +1/+1 counter on each other Human you control.
Whenever another Human you control enters, put a +1/+1 counter on this creature.",W,W,legal,not_legal,legal,fe162594-2332-4816-a9e1-57eb19b12651
b9bb1b0e-38ce-40f1-882b-85f6c95610ff,Thallid Omnivore,{3}{B},4.0,Creature — Fungus,"{1}, Sacrifice another creature: This creature gets +2/+2 until end of turn. If a Saproling was sacrificed this way, you gain 2 life.",B,B,legal,not_legal,legal,99b35391-f1dc-434b-b581-ca6cb6f3439f
bc5d9899-1a1c-4779-b9f0-b00f2c233699,Thassa's Rebuff,{1}{U},2.0,Instant,"Counter target spell unless its controller pays {X}, where X is your devotion to blue. (Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)",U,U,legal,not_legal,legal,816a6ff7-cede-4346-b3e6-aee33aefac3a
eff0a1ad-ecc6-416f-a4ae-96b26cd8a905,The Elderspell,{B}{B},2.0,Sorcery,Destroy any number of target planeswalkers. Choose a planeswalker you control. Put two loyalty counters on it for each planeswalker destroyed this way.,B,B,legal,not_legal,legal,a3b16625-7faf-4de6-abf7-d397988e32fb
87b22b09-4f6d-4bc5-9cfc-663e4c7c6981,The Ur-Dragon,{4}{W}{U}{B}{R}{G},9.0,Legendary Creature — Dragon Avatar,"Eminence — As long as The Ur-Dragon is in the command zone or on the battlefield, other Dragon spells you cast cost {1} less to cast.
Flying
Whenever one or more Dragons you control attack, draw that many cards, then you may put a permanent card from your hand onto the battlefield.",BGRUW,BGRUW,legal,not_legal,not_legal,7e78b70b-0c67-4f14-8ad7-c9f8e3f59743
4c2196e5-6ed7-4cd2-b8e7-f01aff236569,The Wanderer,{3}{W},4.0,Legendary Planeswalker,"Prevent all noncombat damage that would be dealt to you and other permanents you control.
−2: Exile target creature with power 4 or greater.",W,W,legal,not_legal,legal,d0f0e463-9eed-4348-af7c-fde5f0d8188c
b391a4ce-52ce-4a8c-bbe5-6053951ee1d4,Theater of Horrors,{1}{B}{R},3.0,Enchantment,"At the beginning of your upkeep, exile the top card of your library.
During your turn, if an opponent lost life this turn, you may play lands and cast spells from among cards exiled with this enchantment.
{3}{R}: This enchantment deals 1 damage to target opponent or planeswalker.",BR,BR,legal,not_legal,legal,72651e82-ab11-4ec7-812a-8cff8d7e7a2e
f2c10591-4c0c-4286-af91-e8d8d10a4c9d,Thing in the Ice // Awoken Horror,,2.0,Creature — Horror // Creature — Kraken Horror,,,U,legal,not_legal,legal,359d1b13-6156-43b0-a9a7-6bfff36c1a91
2b761ce6-4fb1-4f22-b51c-d9f25f62b39a,Thorn Lieutenant,{1}{G},2.0,Creature — Elf Warrior,"Whenever this creature becomes the target of a spell or ability an opponent controls, create a 1/1 green Elf Warrior creature token.
{5}{G}: This creature gets +4/+4 until end of turn.",G,G,legal,not_legal,legal,0812e942-eb78-48c8-857e-5f0ff1bd777b
c5c221e6-dafe-4661-b920-3faed9551802,Thornhide Wolves,{4}{G},5.0,Creature — Wolf,,G,G,legal,not_legal,legal,9c699b5f-a2de-4c87-a7bc-16be4bc0a8cd
ec96cde2-f1e6-495c-94e2-3e8ae79e556c,Thornwood Falls,,0.0,Land,"This land enters tapped.
When this land enters, you gain 1 life.
{T}: Add {G} or {U}.",,GU,legal,legal,legal,2de1ade0-f4c7-4508-9fba-bbe00c634305
e7504407-bb72-4baf-be4a-8152e4198e2b,Thorough Investigation,{2}{W},3.0,Enchantment,"Whenever you attack, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this token: Draw a card."")
Whenever you sacrifice a Clue, venture into the dungeon. (Enter the first room or advance to the next room.)",W,W,legal,not_legal,not_legal,a40e6034-aa05-4542-ac12-78e6a76d86e9
a8cdcaa0-8e25-4c17-b5ce-16f72b535123,Thoughtweft Charge,{1}{G},2.0,Instant,"Target creature gets +3/+3 until end of turn. If a creature entered the battlefield under your control this turn, draw a card.",G,G,legal,legal,legal,19cfc015-b6d5-4918-99a7-990209e77441
50dd9e17-6dae-4ff6-8a38-50088c71283f,Thoughtweft Lieutenant,{G}{W},2.0,Creature — Kithkin Soldier,"Whenever this creature or another Kithkin you control enters, target creature you control gets +1/+1 and gains trample until end of turn.",GW,GW,legal,legal,legal,2c54ec67-9317-455e-a045-fa4ed9cb676f
a8052556-8962-4130-86a8-6fb7b6a324f7,Thriving Grove,,0.0,Land,"This land enters tapped. As it enters, choose a color other than green.
{T}: Add {G} or one mana of the chosen color.",,G,legal,not_legal,not_legal,0de19659-5b50-4917-b8dd-e030aa72868d
d1946630-e224-40db-8f0d-388b09622288,Thriving Heath,,0.0,Land,"This land enters tapped. As it enters, choose a color other than white.
{T}: Add {W} or one mana of the chosen color.",,W,legal,not_legal,not_legal,5677c5a9-e63f-4d13-91dc-beeb6875f675
69fc70b8-b143-4662-ac95-e2743037239d,Thriving Isle,,0.0,Land,"This land enters tapped. As it enters, choose a color other than blue.
{T}: Add {U} or one mana of the chosen color.",,U,legal,not_legal,not_legal,d50646a7-f5a7-4106-b660-98ee4bd4d93b
bff416bb-d193-4c45-b2c1-7c297dbfad08,Thriving Moor,,0.0,Land,"This land enters tapped. As it enters, choose a color other than black.
{T}: Add {B} or one mana of the chosen color.",,B,legal,not_legal,not_legal,7faa30a1-ca8c-4462-90ea-8e935cad0a53
d8841f3a-f3ff-42ca-89a8-0cc1c3ca6a6c,Thriving Rhino,{2}{G},3.0,Creature — Rhino,"When this creature enters, you get {E}{E} (two energy counters).
Whenever this creature attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it.",G,G,legal,not_legal,legal,5acf10ec-f2dd-4569-909b-ac52a9ed6adf
e3444fcf-70ed-4d6e-aea9-030af15cad56,Throes of Chaos,{3}{R},4.0,Sorcery,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)
Retrace (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.)",R,R,legal,not_legal,legal,d27a6cfc-9864-4081-93ab-9dfb254c1cd0
ea750169-1f6f-40c2-96e9-55719e103a63,Throne of the God-Pharaoh,{2},2.0,Legendary Artifact,"At the beginning of your end step, each opponent loses life equal to the number of tapped creatures you control.",,,legal,not_legal,legal,fe402b8e-f966-4971-90a5-950d8cff5025
5d2a9859-1353-4431-9343-f5999450acd1,Thud,{R},1.0,Sorcery,"As an additional cost to cast this spell, sacrifice a creature.
Thud deals damage equal to the sacrificed creature's power to any target.",R,R,legal,not_legal,legal,11bed78a-c579-424a-8fcc-322ce2630dbc
ee1d97e9-847d-4295-a9c1-7ce8006fb0bd,Thunder Brute,{4}{R}{R},6.0,Creature — Cyclops,"Trample
Tribute 3 (As this creature enters, an opponent of your choice may put three +1/+1 counters on it.)
When this creature enters, if tribute wasn't paid, it gains haste until end of turn.",R,R,legal,not_legal,legal,c28fa4f8-4b87-41dc-802d-dfd160ccf1a8
a0956c3d-d382-486a-81f1-9aa5cf49b2ab,Thunder Drake,{3}{U},4.0,Creature — Elemental Drake,"Flying
Whenever you cast your second spell each turn, put a +1/+1 counter on this creature.",U,U,legal,not_legal,legal,f88a9bc4-1b15-4a91-9376-730d2f5b3336
bb04f927-0348-4a14-9e74-381f18083f6a,Thunderbreak Regent,{2}{R}{R},4.0,Creature — Dragon,"Flying
Whenever a Dragon you control becomes the target of a spell or ability an opponent controls, this creature deals 3 damage to that player.",R,R,legal,not_legal,legal,fbc60f6f-da15-4109-acf6-34ac9e4de9f9
006bbd8b-2007-419d-8b84-9ff73f2f95b7,Thunderherd Migration,{1}{G},2.0,Sorcery,"As an additional cost to cast this spell, reveal a Dinosaur card from your hand or pay {1}.
Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",G,G,legal,not_legal,legal,c56de4a3-f5ab-469e-ab66-b8187c8c04a0
b7a3a8a9-96ca-48f7-8354-345d9ccfcb77,Thundering Ceratok,{4}{G},5.0,Creature — Rhino,"Trample
When this creature enters, other creatures you control gain trample until end of turn.",G,G,legal,not_legal,legal,9888d9a4-ad72-43f6-8031-1031877171a9
d23329e2-4134-4e49-b9b6-5febef2bce31,Thundering Giant,{3}{R}{R},5.0,Creature — Giant,Haste (This creature can attack and {T} as soon as it comes under your control.),R,R,legal,not_legal,legal,ddbcc6e9-b5f4-4f20-9c15-b690b4f64304
80f8fb4c-cc6d-4b41-abb3-471dc96d4b2a,"Tiana, Ship's Caretaker",{3}{R}{W},5.0,Legendary Creature — Angel Artificer,"Flying, first strike
Whenever an Aura or Equipment you control is put into a graveyard from the battlefield, you may return that card to its owner's hand at the beginning of the next end step.",RW,RW,legal,not_legal,legal,9a8aea2f-1e1d-4e0d-8370-207b6cae76e3
0b768f8f-2213-45b9-bced-8fb1bbb441c3,"Tibalt, Rakish Instigator",{2}{R},3.0,Legendary Planeswalker — Tibalt,"Your opponents can't gain life.
−2: Create a 1/1 red Devil creature token with ""When this token dies, it deals 1 damage to any target.""",R,R,legal,not_legal,legal,7f9a24dc-8bc3-4528-8780-57fb108fdfbf
d73adc2e-c458-40a9-b10b-7d2133778717,Tidy Conclusion,{3}{B}{B},5.0,Instant,Destroy target creature. You gain 1 life for each artifact you control.,B,B,legal,not_legal,legal,dfcf6849-4fac-41b9-8e70-dc77c4562a42
8bef3511-ceeb-4d57-972a-ab363ecacd5b,Timid Shieldbearer,{1}{W},2.0,Creature — Kithkin Soldier,{4}{W}: Creatures you control get +1/+1 until end of turn.,W,W,legal,legal,legal,1c672d38-a1a6-4912-a9a6-b11e7bf0cc67
61e09dd9-7870-48c2-9177-d6abc3162692,Titanic Growth,{1}{G},2.0,Instant,Target creature gets +4/+4 until end of turn.,G,G,legal,legal,legal,fe574e49-723a-409b-9222-125eebb620ff
475aaf7c-b0f8-40f3-ad91-3e7d414de933,Tithebearer Giant,{5}{B},6.0,Creature — Giant Warrior,"When this creature enters, you draw a card and you lose 1 life.",B,B,legal,not_legal,legal,3c305ccb-62f5-496a-a205-e818e34ead82
3a7c2e32-8585-4f7f-8635-199e3c6cd8a9,Toll of the Invasion,{2}{B},3.0,Sorcery,"Target opponent reveals their hand. You choose a nonland card from it. That player discards that card.
Amass Zombies 1. (Put a +1/+1 counter on an Army you control. It's also a Zombie. If you don't control an Army, create a 0/0 black Zombie Army creature token first.)",B,B,legal,not_legal,legal,4471c2a5-aa2c-47e2-8238-1eb366c8adc9
cc5ffb09-3d08-4a52-a880-50c94df30c15,Tomb Robber,{2}{B},3.0,Creature — Human Pirate,"Menace
{1}, Discard a card: This creature explores. (Reveal the top card of your library. Put that card into your hand if it's a land. Otherwise, put a +1/+1 counter on this creature, then put the card back or put it into your graveyard.)",B,B,legal,not_legal,legal,68132a28-b33b-48cb-acf8-42245312934e
3883f5de-92bf-4692-80e5-f03365bf7112,Topple the Statue,{2}{W},3.0,Instant,"Tap target permanent. If it's an artifact, destroy it.
Draw a card.",W,W,legal,not_legal,legal,2829fa40-92e4-4017-aacd-9d9feae04aa2
34e2d6eb-aad4-4776-872e-cebab3938aa0,Torch Courier,{R},1.0,Creature — Goblin,"Haste
Sacrifice this creature: Another target creature gains haste until end of turn.",R,R,legal,not_legal,legal,d4c9fc8c-e68f-4636-84b8-877f6ec04b09
f307b5b4-e949-4f69-8dc7-856e33a45a16,Tormenting Voice,{1}{R},2.0,Sorcery,"As an additional cost to cast this spell, discard a card.
Draw two cards.",R,R,legal,not_legal,legal,48dbbc83-5549-480f-bf98-da90495d2a29
1573f7f9-672c-421a-b1ac-3d0d8aea59ca,Tormod's Crypt,{0},0.0,Artifact,"{T}, Sacrifice this artifact: Exile target player's graveyard.",,,legal,not_legal,legal,314bb937-1b1e-4daa-8b9e-2d282e8f433b
